doc_id,document_text,split,purpose,char_length
4421787,"Diverse and heritable lineage imprinting of early haematopoietic progenitors Haematopoietic stem cells (HSCs) and their subsequent progenitors produce blood cells, but the precise nature and kinetics of this production is a contentious issue. In one model, lymphoid and myeloid production branch after the lymphoid-primed multipotent progenitor (LMPP), with both branches subsequently producing dendritic cells. However, this model is based mainly on in vitro clonal assays and population-based tracking in vivo, which could miss in vivo single-cell complexity. Here we avoid these issues by using a new quantitative version of ‘cellular barcoding’ to trace the in vivo fate of hundreds of LMPPs and HSCs at the single-cell level. These data demonstrate that LMPPs are highly heterogeneous in the cell types that they produce, separating into combinations of lymphoid-, myeloid- and dendritic-cell-biased producers. Conversely, although we observe a known lineage bias of some HSCs, most cellular output is derived from a small number of HSCs that each generates all cell types. Crucially, in vivo analysis of the output of sibling cells derived from single LMPPs shows that they often share a similar fate, suggesting that the fate of these progenitors was imprinted. Furthermore, as this imprinting is also observed for dendritic-cell-biased LMPPs, dendritic cells may be considered a distinct lineage on the basis of separate ancestry. These data suggest a ‘graded commitment’ model of haematopoiesis, in which heritable and diverse lineage imprinting occurs earlier than previously thought.",calibration,detector_threshold_calibration_at_target_fpr,1594
20018321,"Mitochondrial RNA Granules Are Centers for Posttranscriptional RNA Processing and Ribosome Biogenesis. Cytoplasmic RNA granules play a central role in mRNA metabolism, but the importance of mitochondrial RNA granules remains relatively unexplored. We characterized their proteome and found that they contain a large toolbox of proteins dedicated to RNA metabolism. Investigation of four uncharacterized putative RNA-binding proteins-two RNA helicases, DHX30 and DDX28, and two proteins of the Fas-activated serine-threonine kinase (FASTKD) family, FASTKD2 and FASTKD5-demonstrated that both helicases and FASTKD2 are required for mitochondrial ribosome biogenesis. RNA-sequencing (RNA-seq) analysis showed that DDX28 and FASTKD2 bound the 16S rRNA. FASTKD5 is required for maturing precursor mRNAs that are not flanked by tRNAs and that therefore cannot be processed by the canonical mRNA maturation pathway. Silencing FASTKD5 rendered mature COX I mRNA almost undetectable, which severely reduced the synthesis of COX I, resulting in a complex IV assembly defect. These data demonstrate that mitochondrial RNA granules are centers for posttranscriptional RNA processing and the biogenesis of mitochondrial ribosomes.",calibration,detector_threshold_calibration_at_target_fpr,1217
15590539,"Dual Regulation of miRNA Biogenesis Generates Target Specificity in Neurotrophin-Induced Protein Synthesis Control of translation is a fundamental source of regulation in gene expression. The induction of protein synthesis by brain-derived neurotrophic factor (BDNF) critically contributes to enduring modifications of synaptic function, but how BDNF selectively affects only a minority of expressed mRNAs is poorly understood. We report that BDNF rapidly elevates Dicer, increasing mature miRNA levels and inducing RNA processing bodies in neurons. BDNF also rapidly induces Lin28, causing selective loss of Lin28-regulated miRNAs and a corresponding upregulation in translation of their target mRNAs. Binding sites for Lin28-regulated miRNAs are necessary and sufficient to confer BDNF responsiveness to a transcript. Lin28 deficiency, or expression of a Lin28-resistant Let-7 precursor miRNA, inhibits BDNF translation specificity and BDNF-dependent dendrite arborization. Our data establish that specificity in BDNF-regulated translation depends upon a two-part posttranscriptional control of miRNA biogenesis that generally enhances mRNA repression in association with GW182 while selectively derepressing and increasing translation of specific mRNAs.",calibration,detector_threshold_calibration_at_target_fpr,1256
28806780,"Poverty, Hunger, Education, and Residential Status Impact Survival in HIV Despite combination antiretroviral therapy (ART), HIV infected people have higher mortality than non-infected. Lower socioeconomic status (SES) predicts higher mortality in many chronic illnesses but data in people with HIV is limited. We evaluated 878 HIV infected individuals followed from 1995 to 2005. Cox proportional hazards for all-cause mortality were estimated for SES measures and other factors. Mixed effects analyses examined how SES impacts factors predicting death. The 200 who died were older, had lower CD4 counts, and higher viral loads (VL). Age, transmission category, education, albumin, CD4 counts, VL, hunger, and poverty predicted death in univariate analyses; age, CD4 counts, albumin, VL, and poverty in the multivariable model. Mixed models showed associations between (1) CD4 counts with education and hunger; (2) albumin with education, homelessness, and poverty; and (3) VL with education and hunger. SES contributes to mortality in HIV infected persons directly and indirectly, and should be a target of health policy in this population.",calibration,detector_threshold_calibration_at_target_fpr,1141
46816158,"The crystal structure of TAL effector PthXo1 bound to its DNA target. DNA recognition by TAL effectors is mediated by tandem repeats, each 33 to 35 residues in length, that specify nucleotides via unique repeat-variable diresidues (RVDs). The crystal structure of PthXo1 bound to its DNA target was determined by high-throughput computational structure prediction and validated by heavy-atom derivatization. Each repeat forms a left-handed, two-helix bundle that presents an RVD-containing loop to the DNA. The repeats self-associate to form a right-handed superhelix wrapped around the DNA major groove. The first RVD residue forms a stabilizing contact with the protein backbone, while the second makes a base-specific contact to the DNA sense strand. Two degenerate amino-terminal repeats also interact with the DNA. Containing several RVDs and noncanonical associations, the structure illustrates the basis of TAL effector-DNA recognition.",calibration,detector_threshold_calibration_at_target_fpr,943
1630949,"Oct4-Induced Pluripotency in Adult Neural Stem Cells The four transcription factors Oct4, Sox2, Klf4, and c-Myc can induce pluripotency in mouse and human fibroblasts. We previously described direct reprogramming of adult mouse neural stem cells (NSCs) by Oct4 and either Klf4 or c-Myc. NSCs endogenously express Sox2, c-Myc, and Klf4 as well as several intermediate reprogramming markers. Here we report that exogenous expression of the germline-specific transcription factor Oct4 is sufficient to generate pluripotent stem cells from adult mouse NSCs. These one-factor induced pluripotent stem cells (1F iPS) are similar to embryonic stem cells in vitro and in vivo. Not only can these cells can be efficiently differentiated into NSCs, cardiomyocytes, and germ cells in vitro, but they are also capable of teratoma formation and germline transmission in vivo. Our results demonstrate that Oct4 is required and sufficient to directly reprogram NSCs to pluripotency.",calibration,detector_threshold_calibration_at_target_fpr,967
11840194,"Differentiation of Human Induced-Pluripotent Stem Cells into Smooth-Muscle Cells: Two Novel Protocols Conventional protocols for differentiating human induced-pluripotent stem cells (hiPSCs) into smooth-muscle cells (SMCs) can be inefficient and generally fail to yield cells with a specific SMC phenotype (i.e., contractile or synthetic SMCs). Here, we present two novel hiPSC-SMC differentiation protocols that yield SMCs with predominantly contractile or synthetic phenotypes. Flow cytometry analyses of smooth-muscle actin (SMA) expression indicated that ~45% of the cells obtained with each protocol assumed an SMC phenotype, and that the populations could be purified to ~95% via metabolic selection. Assessments of cellular mRNA and/or protein levels indicated that SMA, myosin heavy chain II, collagen 1, calponin, transgelin, connexin 43, and vimentin expression in the SMCs obtained via the Contractile SMC protocol and in SMCs differentiated via a traditional protocol were similar, while SMCs produced via the Sythetic SMC protocol expressed less calponin, more collagen 1, and more connexin 43. Differences were also observed in functional assessments of the two SMC populations: the two-dimensional surface area of Contractile SMCs declined more extensively (to 12% versus 44% of original size) in response to carbachol treatment, while quantification of cell migration and proliferation were greater in Synthetic SMCs. Collectively, these data demonstrate that our novel differentiation protocols can efficiently generate SMCs from hiPSCs.",calibration,detector_threshold_calibration_at_target_fpr,1554
82665667,"Detection of [Ca2+]I Changes In Sub-Plasma Membrane Micro Domains in A Single Living Cell By an Optical Fiber-Based Nanobiosensor An optical fiber-based nanobiosensor, for advanced detection of [Ca 2+ ]i (i.e. intracellular Ca 2+ concentration) changes in sub-plasma membrane microdomains in a single living smooth muscle cell and a single living cardiomyocyte, was successfully prepared by coating silver and then immobilizing Calcium Green-1 Dextran, a calcium ion sensitive dye, on the distal end of the nanoprobe. The constructed nanobiosensor was capable of detecting ultra-low and local intracellular calcium ion concentration within the nanomolar range, which is around the physiological level of free cytosolic calcium ion in a single living cell. The response time was less than milliseconds enabling the detection of transient elementary calcium ion signaling events associated with calcium ion microdomains. The effects of stimulants such as high potassium buffer solution and norepinephrine solution were also investigated. The resulting system could thus greatly facilitate the development of an advanced nano-diagnostic platform for in vivo and real-time sensing/diagnosing of [Ca 2+ ]i at the single cell level.",calibration,detector_threshold_calibration_at_target_fpr,1226
1641873,"Meiosis in Drosophila: seeing is believing. Recently many exciting advances have been achieved in our understanding of Drosophila meiosis due to combined cytological and genetic approaches. New techniques have permitted the characterization of chromosome position and spindle formation in female meiosis I. The proteins encoded by the nod and ncd genes, two genes known to be needed for the proper partitioning of chromosomes lacking exchange events, have been identified and found to be kinesin-like motors. The effects of mutations in these genes on the spindle and chromosomes, together with the localization of the proteins, have yielded a model for the mechanism of female meiosis I. In male meiosis I, the chromosomal regions responsible for homolog pairing have been resolved to the level of specific DNA sequences. This provides a foundation for elucidating the molecular basis of meiotic pairing. The cytological techniques available in Drosophila also have permitted inroads into the regulation of sister-chromatid segregation. The products of two genes (mei-S332 and ord) essential for sister-chromatid cohesion have been identified recently. Additional advances in understanding Drosophila meiosis are the delineation of a functional centromere by using minichromosome derivatives and the identification of several regulatory genes for the meiotic cell cycle.",calibration,detector_threshold_calibration_at_target_fpr,1371
365896,"RiboSys, a high-resolution, quantitative approach to measure the in vivo kinetics of pre-mRNA splicing and 3'-end processing in Saccharomyces cerevisiae. We describe methods for obtaining a quantitative description of RNA processing at high resolution in budding yeast. As a model gene expression system, we constructed tetON (for induction studies) and tetOFF (for repression, derepression, and RNA degradation studies) yeast strains with a series of reporter genes integrated in the genome under the control of a tetO7 promoter. Reverse transcription and quantitative real-time-PCR (RT-qPCR) methods were adapted to allow the determination of mRNA abundance as the average number of copies per cell in a population. Fluorescence in situ hybridization (FISH) measurements of transcript numbers in individual cells validated the RT-qPCR approach for the average copy-number determination despite the broad distribution of transcript levels within a population of cells. In addition, RT-qPCR was used to distinguish the products of the different steps in splicing of the reporter transcripts, and methods were developed to map and quantify 3'-end cleavage and polyadenylation. This system permits pre-mRNA production, splicing, 3'-end maturation and degradation to be quantitatively monitored with unprecedented kinetic detail, suitable for mathematical modeling. Using this approach, we demonstrate that reporter transcripts are spliced prior to their 3'-end cleavage and polyadenylation, that is, cotranscriptionally.",calibration,detector_threshold_calibration_at_target_fpr,1518
72180760,"Oncologists' perceptions of the effects of cancer patients' companions on physician-patient interactions To determine physicians' perceptions of the effects that the companions of cancer patients have on physician-patient communication, semistructured interviews were conducted with 12 oncologists (6 medical, 4 surgical, and 2 radiation) from a total population of 21 oncologists. The physicians estimated that threefourths of their patients brought companions with them to consultations and said that these consultations were more complex for the physician. The behaviors of the companions varied from domination to passive note taking, and the companions who were young professional men or older women who accompanied their husbands were the most assertive and asked the most questions. All possible coalitions were observed during medical visits. The physicians perceived that companions and patients often had different agendas and noted differences in the companions' behaviors according to their gender and whether they lived in rural or urban areas.",calibration,detector_threshold_calibration_at_target_fpr,1057
10494012,"A primate virus generates transformed human cells by fusion Amodel that explains both the origin and sporadic nature of cancer argues that cancer cells are a chance result of events that cause genomic and epigenetic variability. The prevailing view is that these events are mutations that affect chromosome segregation or stability. However, genomic and epigenetic variability is also triggered by cell fusion, which is often caused by viruses. Yet, cells fused by viruses are considered harmless because they die. We provide evidence that a primate virus uses both viral and exosomal proteins involved in cell fusion to produce transformed proliferating human cells. Although normal cells indeed fail to proliferate after fusion, expression of an oncogene or a mutated tumor suppressor p53 in just one of the fusion partners is sufficient to produce heterogeneous progeny. We also show that this virus can produce viable oncogenically transformed cells by fusing cells that are otherwise destined to die. Therefore, we argue that viruses can contribute to carcinogenesis by fusing cells.",calibration,detector_threshold_calibration_at_target_fpr,1088
16532419,"Induction of stem-like cells with malignant properties by chronic exposure of human lung epithelial cells to single-walled carbon nanotubes BACKGROUND Carbon nanotubes (CNT) hold great promise to create new and better products for commercial and biomedical applications, but their long-term adverse health effects are a major concern. The objective of this study was to address human lung cancer risks associated with chronic pulmonary exposure to single-walled (SW) CNT through the fundamental understanding of cellular and molecular processes leading to carcinogenesis. We hypothesized that the acquisition of cancer stem cells (CSC), a subpopulation that drive tumor initiation and progression, may contribute to CNT carcinogenesis. METHODS Non-tumorigenic human lung epithelial cells were chronically exposed to well-dispersed SWCNT for a period of 6 months at the physiologically relevant concentration of 0.02 μg/cm2 surface area dose. Chronic SWCNT-exposed cells were evaluated for the presence of CSC-like cells under CSC-selective conditions of tumor spheres and side population (SP). CSC-like cells were isolated using fluorescence-activated cell sorting and were assessed for aggressive behaviors, including acquired apoptosis resistance and increased cell migration and invasion in vitro, and tumor-initiating capability in vivo. Non-small cell lung cancer cells served as a positive control. RESULTS We demonstrated for the first time the existence of CSC-like cells in all clones of chronic SWCNT-exposed lung epithelial cells. These CSC-like cells, in contrary to their non-CSC counterpart, possessed all biological features of lung CSC that are central to irreversible malignant transformation, self-renewal, aggressive cancer behaviors, and in vivo tumorigenesis. These cells also displayed aberrant stem cell markers, notably Nanog, SOX-2, SOX-17 and E-cadherin. Restored expression of tumor suppressor p53 abrogated CSC properties of CSC-like cells. Furthermore, we identified specific stem cell surface markers CD24low and CD133high that are associated with SWCNT-induced CSC formation and tumorigenesis. CONCLUSIONS Our findings provide new and compelling evidence for the acquisition of CSC-like cells induced by chronic SWCNT exposure, which are likely to be a major driving force for SWCNT tumorigenesis. Thus, our study supports prudent adoption of prevention strategies and implementation of exposure control for SWCNT. We also suggest that the detection of CSC and associated surface markers may provide an effective screening tool for prediction of the carcinogenic potential of SWCNT and related nanoparticles.",calibration,detector_threshold_calibration_at_target_fpr,2639
27944135,"Silver sulfadiazine for the treatment of partial-thickness burns and venous stasis ulcers. BACKGROUND For decades silver-containing antibiotics such as silver sulfadiazine (SSD) have been applied as standard topical therapy for patients with partial-thickness burns and venous stasis ulcers. This evidence-based review intends to answer the following research question: in ambulatory patients with partial-thickness burns or stasis dermatitis ulcers, does the use of topical SSD compared with nonantibiotic dressings improve mortality, wound healing, re-epithelialization, or infection rates? METHODS MEDLINE, EMBASE, Cochrane Library, and other databases were searched. We considered trials that enrolled patients of any age with partial-thickness burns or venous stasis ulcers and randomized them to either topical SSD or placebo, saline-soaked gauze, paraffin gauze, sterile dry dressing, or nonantibiotic moist dressing. Outcomes included mortality, wound healing, speed of re-epithelialization, and infection rates. RESULTS For burns, our search revealed 400 potential articles. No human studies met the inclusion criteria. Only 7 animal studies (1 mouse, 4 rat, and 2 pig) were relevant to the proposed question. These animal studies provided conflicting results. Whereas some support the use of SSD for treatment of partial-thickness burns, others question its effectiveness. For stasis dermatitis ulcer, the search identified 50 articles for review, of which 20 abstracts were reviewed, and one article met the inclusion criteria. This study did not show any significant improvement in the rate of complete healing in SSD group compared with placebo either at 4 weeks (relative risk 6.2, 95% confidence interval 0.8-48) or at 1 year (relative risk 5.2, 95% confidence interval 0.6-41.6) of follow-up. CONCLUSION There is insufficient evidence to either support or refute the routine use of SSD for ambulatory patients with either partial-thickness burns or stasis dermatitis ulcers to decrease mortality, prevent infection, or augment wound healing in human beings.",calibration,detector_threshold_calibration_at_target_fpr,2073
11401602,"Topoisomerase II plays an essential role as a swivelase in the late stage of SV40 chromosome replication in vitro. The effects of topoisomerases I and II on the replication of SV40 DNA were examined using an in vitro replication system of purified proteins that constitutes the monopolymerase system. In the presence of the two topoisomerases, two distinct nascent DNAs were formed. One product arising from the replication of the leading template strand was approximately half the size of the template DNA, whereas the other product derived from the lagging template strand consisted of short DNAs. These products were synthesized from both SV40 naked DNA and SV40 chromosomes. For the replication of SV40 naked DNA, either topoisomerase I or II maintained replication fork movement and supported complete leading strand synthesis. When SV40 chromosomes were replicated with the same proteins, reactions containing only topoisomerase I produced shorter leading strands. However, mature size DNA products accumulated in reactions supplemented with topoisomerase II, as well as in reactions containing only topoisomerase II. In the presence of crude extracts of HeLa cells, VP-16, a specific inhibitor of topoisomerase II, blocked elongation of the nascent DNA during the replication of SV40 chromosomes. These results indicate that topoisomerase II plays a crucial role as a swivelase in the late stage of SV40 chromosome replication in vitro.",calibration,detector_threshold_calibration_at_target_fpr,1443
18042803,"A Novel Adaptor Protein Orchestrates Receptor Patterning and Cytoskeletal Polarity in T-Cell Contacts Recognition of antigen by T cells requires the formation of a specialized junction between the T cell and the antigen-presenting cell. This junction is generated by the recruitment and the exclusion of specific proteins from the contact area. The mechanisms that regulate these events are unknown. Here we demonstrate that ligand engagement of the adhesion molecule, CD2, initiates a process of protein segregation, CD2 clustering, and cytoskeletal polarization. Although protein segregation was not dependent on the cytoplasmic domain of CD2, CD2 clustering and cytoskeletal polarization required an interaction of the CD2 cytoplasmic domain with a novel SH3-containing protein. This novel protein, called CD2AP, is likely to facilitate receptor patterning in the contact area by linking specific adhesion receptors to the cytoskeleton.",calibration,detector_threshold_calibration_at_target_fpr,939
32671519,"Evaluation of systemic amyloidosis by scintigraphy with 123I-labeled serum amyloid P component. BACKGROUND In systemic amyloidosis the distribution and progression of disease have been difficult to monitor, because they can be demonstrated only by biopsy. Serum amyloid P component (SAP) is a normal circulating plasma protein that is deposited on amyloid fibrils because of its specific binding affinity for them. We investigated whether labeled SAP could be used to locate amyloid deposits. METHODS Purified human SAP labeled with iodine-123 was given intravenously to 50 patients with biopsy-proved systemic amyloidosis--25 with the AL (primary) type and 25 with the AA (secondary) type--and to 26 control patients with disease and 10 healthy subjects. Whole-body images and regional views were obtained after 24 hours and read in a blinded fashion. RESULTS In the patients with amyloidosis the 123I-SAP was localized rapidly and specifically in amyloid deposits. The scintigraphic images obtained were characteristic and appeared to identify the extent of amyloid deposition in all 50 patients. There was no uptake of the 123I-SAP by the control patients and the healthy subjects. In all patients with AA amyloidosis the spleen was affected, whereas the scans showed uptake in the heart, skin, carpal region, and bone marrow only in patients with the AL type. Positive images were seen in six patients in whom biopsies had been negative or unsuccessful; in all six, amyloid was subsequently found on biopsy or at autopsy. Progressive amyloid deposition was observed in 9 of 11 patients studied serially. CONCLUSIONS Scintigraphy after the injection of 123I-SAP can be used for diagnosing, locating, and monitoring the extent of systemic amyloidosis.",calibration,detector_threshold_calibration_at_target_fpr,1753
810480,"Localization of a gene for partial epilepsy to chromosome 10q There is strong evidence for a genetic contribution to epilepsy, but it is commonly assumed that this genetic contribution is limited to ‘generalized’ epilepsies, and that most forms of ‘partial’ epilepsy are nongenetic. In a linkage analysis of a single family containing 11 affected individuals, we obtained strong evidence for localization of a gene for partial epilepsy. This susceptibility gene maps to chromosome 10q, with a maximum two–point lod score for D10S192 of 3.99 at θ=0.0. All affected individuals share a single haplotype for seven tightly linked contiguous markers; the maximum lod score for this haplotype is 4.83 at θ=0.0. Key recombinants place the susceptibility locus within a 10 centimorgan interval.",calibration,detector_threshold_calibration_at_target_fpr,786
4335423,"Continuous single-cell imaging of blood generation from haemogenic endothelium Despite decades of research, the identity of the cells generating the first haematopoietic cells in mammalian embryos is unknown. Indeed, whether blood cells arise from mesodermal cells, mesenchymal progenitors, bipotent endothelial–haematopoietic precursors or haemogenic endothelial cells remains controversial. Proximity of endothelial and blood cells at sites of embryonic haematopoiesis, as well as their similar gene expression, led to the hypothesis of the endothelium generating blood. However, owing to lacking technology it has been impossible to observe blood cell emergence continuously at the single-cell level, and the postulated existence of haemogenic endothelial cells remains disputed. Here, using new imaging and cell-tracking methods, we show that embryonic endothelial cells can be haemogenic. By continuous long-term single-cell observation of mouse mesodermal cells generating endothelial cell and blood colonies, it was possible to detect haemogenic endothelial cells giving rise to blood cells. Living endothelial and haematopoietic cells were identified by simultaneous detection of morphology and multiple molecular and functional markers. Detachment of nascent blood cells from endothelium is not directly linked to asymmetric cell division, and haemogenic endothelial cells are specified from cells already expressing endothelial markers. These results improve our understanding of the developmental origin of mammalian blood and the potential generation of haematopoietic stem cells from embryonic stem cells.",calibration,detector_threshold_calibration_at_target_fpr,1618
10010651,"Nutrition and physical activity guidelines for cancer survivors. Cancer survivors are often highly motivated to seek information about food choices, physical activity, and dietary supplements to improve their treatment outcomes, quality of life, and overall survival. To address these concerns, the American Cancer Society (ACS) convened a group of experts in nutrition, physical activity, and cancer survivorship to evaluate the scientific evidence and best clinical practices related to optimal nutrition and physical activity after the diagnosis of cancer. This report summarizes their findings and is intended to present health care providers with the best possible information with which to help cancer survivors and their families make informed choices related to nutrition and physical activity. The report discusses nutrition and physical activity guidelines during the continuum of cancer care, briefly highlighting important issues during cancer treatment and for patients with advanced cancer, but focusing largely on the needs of the population of individuals who are disease free or who have stable disease following their recovery from treatment. It also discusses select nutrition and physical activity issues such as body weight, food choices, food safety, and dietary supplements; issues related to selected cancer sites; and common questions about diet, physical activity, and cancer survivorship.",calibration,detector_threshold_calibration_at_target_fpr,1415
16745747,"Genetic Interaction between Mutations in c-Myb and the KIX Domains of CBP and p300 Affects Multiple Blood Cell Lineages and Influences Both Gene Activation and Repression Adult blood cell production or definitive hematopoiesis requires the transcription factor c-Myb. The closely related KAT3 histone acetyltransferases CBP (CREBBP) and p300 (EP300) bind c-Myb through their KIX domains and mice homozygous for a p300 KIX domain mutation exhibit multiple blood defects. Perplexingly, mice homozygous for the same KIX domain mutation in CBP have normal blood. Here we test the hypothesis that the CBP KIX domain contributes subordinately to hematopoiesis via a genetic interaction with c-Myb. We assessed hematopoiesis in mice bearing compound mutations of c-Myb and/or the KIX domains of CBP and p300, and measured the effect of KIX domain mutations on c-Myb-dependent gene expression. We found that in the context of a p300 KIX mutation, the CBP KIX domain mutation affects platelets, B cells, T cells, and red cells. Gene interaction (epistasis) analysis provides mechanistic evidence that blood defects in KIX mutant mice are consistent with reduced c-Myb and KIX interaction. Lastly, we demonstrated that the CBP and p300 KIX domains contribute to both c-Myb-dependent gene activation and repression. Together these results suggest that the KIX domains of CBP, and especially p300, are principal mediators of c-Myb-dependent gene activation and repression that is required for definitive hematopoiesis.",calibration,detector_threshold_calibration_at_target_fpr,1506
40987633,"The role of CHMP2BIntron5 in autophagy and frontotemporal dementia. Charged multivesicular body protein 2B (CHMP2B) - a component of the endosomal complex required for transport-III (ESCRT-III) - is responsible for the vital membrane deformation functions in autophagy and endolysosomal trafficking. A dominant mutation in CHMP2B (CHMP2BIntron5) is associated with a subset of heritable frontotemporal dementia - frontotemporal dementia linked to chromosome 3 (FTD-3). ESCRT-III recruits Vps4, an AAA-ATPase that abscises the membrane during various cellular processes including autophagy and intraluminal vesicle formation. CHMP2BIntron5 results in a C-terminus truncation removing an important Vps4 binding site as well as eliminating the normal autoinhibitory resting state of CHMP2B. CHMP2B is expressed in most cell types but seems to be especially vital for proper neuronal function. CHMP2BIntron5-mediated phenotypes include misregulation of transmembrane receptors, accumulation of multilamellar structures, abnormal lysosomal morphology, down regulation of a brain-specific micro RNA (miRNA-124), abnormal dendritic spine morphology, decrease in dendritic arborization, and cell death. Currently, transgenic-fly,-mouse, and -human cell lines are being used to better understand the diverse phenotypes and develop therapeutic approaches for the CHMP2BIntron5-induced FTD-3. This article is part of a Special Issue entitled SI:Autophagy.",calibration,detector_threshold_calibration_at_target_fpr,1444
12217662,"Post-prenylation-processing enzymes as new targets in oncogenesis RAS and many other oncogenic proteins undergo a complex series of post-translational modifications that are initiated by the addition of an isoprenoid lipid through a process known as prenylation. Following prenylation, these proteins usually undergo endoproteolytic processing by the RCE1 protease and then carboxyl methylation by a unique methyltransferase known as isoprenylcysteine carboxyl methyltransferase (ICMT). Although inhibitors that have been designed to target the prenylation step are now in advanced-stage clinical trials, their utility and efficacy seem to be limited. Recent findings, however, indicate that the inhibition of these post-prenylation-processing steps — particularly that of ICMT-catalysed methylation — might provide a better approach to the control of cancer-cell proliferation.",calibration,detector_threshold_calibration_at_target_fpr,878
6636088,"Identification and characterization of a common set of complex I assembly intermediates in mitochondria from patients with complex I deficiency. Deficiencies in the activity of complex I (NADH: ubiquinone oxidoreductase) are an important cause of human mitochondrial disease. Complex I is composed of at least 46 structural subunits that are encoded in both nuclear and mitochondrial DNA. Enzyme deficiency can result from either impaired catalytic efficiency or an inability to assemble the holoenzyme complex; however, the assembly process remains poorly understood. We have used two-dimensional Blue-Native/SDS gel electrophoresis and a panel of 11 antibodies directed against structural subunits of the enzyme to investigate complex I assembly in the muscle mitochondria from four patients with complex I deficiency caused by either mitochondrial or nuclear gene defects. Immunoblot analyses of second dimension denaturing gels identified seven distinct complex I subcomplexes in the patients studied, five of which could also be detected in nondenaturing gels in the first dimension. Although the abundance of these intermediates varied among the different patients, a common constellation of subcomplexes was observed in all cases. A similar profile of subcomplexes was present in a human/mouse hybrid fibroblast cell line with a severe complex I deficiency due to an almost complete lack of assembly of the holoenzyme complex. The finding that diverse causes of complex I deficiency produce a similar pattern of complex I subcomplexes suggests that these are intermediates in the assembly of the holoenzyme complex. We propose a possible assembly pathway for the complex, which differs significantly from that proposed for Neurospora, the current model for complex I assembly.",calibration,detector_threshold_calibration_at_target_fpr,1783
7766808,"Estimating the sample mean and standard deviation from the sample size, median, range and/or interquartile range In systematic reviews and meta-analysis, researchers often pool the results of the sample mean and standard deviation from a set of similar clinical trials. A number of the trials, however, reported the study using the median, the minimum and maximum values, and/or the first and third quartiles. Hence, in order to combine results, one may have to estimate the sample mean and standard deviation for such trials. In this paper, we propose to improve the existing literature in several directions. First, we show that the sample standard deviation estimation in Hozo et al. (2005) has some serious limitations and is always less satisfactory in practice. Inspired by this, we propose a new estimation method by incorporating the sample size. Second, we systematically study the sample mean and standard deviation estimation problem under more general settings where the first and third quartiles are also available for the trials. Through simulation studies, we demonstrate that the proposed methods greatly improve the existing methods and enrich the literature. We conclude our work with a summary table that serves as a comprehensive guidance for performing meta-analysis in different situations.",calibration,detector_threshold_calibration_at_target_fpr,1312
7299977,"Changing geographic ranges of ticks and tick-borne pathogens: drivers, mechanisms and consequences for pathogen diversity The geographic ranges of ticks and tick-borne pathogens are changing due to global and local environmental (including climatic) changes. In this review we explore current knowledge of the drivers for changes in the ranges of ticks and tick-borne pathogen species and strains via effects on their basic reproduction number (R 0), and the mechanisms of dispersal that allow ticks and tick-borne pathogens to invade suitable environments. Using the expanding geographic distribution of the vectors and agent of Lyme disease as an example we then investigate what could be expected of the diversity of tick-borne pathogens during the process of range expansion, and compare this with what is currently being observed. Lastly we explore how historic population and range expansions and contractions could be reflected in the phylogeography of ticks and tick-borne pathogens seen in recent years, and conclude that combined study of currently changing tick and tick-borne pathogen ranges and diversity, with phylogeographic analysis, may help us better predict future patterns of invasion and diversity.",calibration,detector_threshold_calibration_at_target_fpr,1219
18231807,"4-1BB Costimulation Ameliorates T Cell Exhaustion Induced by Tonic Signaling of Chimeric Antigen Receptors Chimeric antigen receptors (CARs) targeting CD19 have mediated dramatic antitumor responses in hematologic malignancies, but tumor regression has rarely occurred using CARs targeting other antigens. It remains unknown whether the impressive effects of CD19 CARs relate to greater susceptibility of hematologic malignancies to CAR therapies, or superior functionality of the CD19 CAR itself. We show that tonic CAR CD3-ζ phosphorylation, triggered by antigen-independent clustering of CAR single-chain variable fragments, can induce early exhaustion of CAR T cells that limits antitumor efficacy. Such activation is present to varying degrees in all CARs studied, except the highly effective CD19 CAR. We further determine that CD28 costimulation augments, whereas 4-1BB costimulation reduces, exhaustion induced by persistent CAR signaling. Our results provide biological explanations for the antitumor effects of CD19 CARs and for the observations that CD19 CAR T cells incorporating the 4-1BB costimulatory domain are more persistent than those incorporating CD28 in clinical trials.",calibration,detector_threshold_calibration_at_target_fpr,1192
2033917,"Clathrin is required for the function of the mitotic spindle Clathrin has an established function in the generation of vesicles that transfer membrane and proteins around the cell. The formation of clathrin-coated vesicles occurs continuously in non-dividing cells, but is shut down during mitosis, when clathrin concentrates at the spindle apparatus. Here, we show that clathrin stabilizes fibres of the mitotic spindle to aid congression of chromosomes. Clathrin bound to the spindle directly by the amino-terminal domain of clathrin heavy chain. Depletion of clathrin heavy chain using RNA interference prolonged mitosis; kinetochore fibres were destabilized, leading to defective congression of chromosomes to the metaphase plate and persistent activation of the spindle checkpoint. Normal mitosis was rescued by clathrin triskelia but not the N-terminal domain of clathrin heavy chain, indicating that stabilization of kinetochore fibres was dependent on the unique structure of clathrin. The importance of clathrin for normal mitosis may be relevant to understanding human cancers that involve gene fusions of clathrin heavy chain.",calibration,detector_threshold_calibration_at_target_fpr,1137
